tx_id,client_id,tx_date,amount,tx_type,balance,merchant_category
22506,1659,2024-08-16,45601.52562225291,income,759113.791286943,utilities
22500,1659,2024-08-26,114042.23150855393,expense,-93094.04249901655,services
22499,1659,2024-10-15,129997.12063334159,income,20948.189009537382,food
22497,1659,2024-10-18,175520.83907039178,expense,64362.74972371198,food
22498,1659,2024-11-19,173411.6813475162,expense,-109048.93162380421,retail
22493,1659,2024-12-02,30660.17286524536,income,37906.766949394994,services
22504,1659,2024-12-10,209574.28137358613,income,723512.26566469,services
22490,1659,2024-12-26,241851.65298762356,income,41979.151950579515,utilities
22503,1659,2024-12-27,219980.11470096253,income,513937.9842911039,services
22514,1660,2024-02-13,114746.23810512312,income,126538.60727671826,transport
22509,1660,2024-03-11,94946.46891972958,expense,113449.79456812446,food
22515,1660,2024-04-07,181378.69124407647,income,307917.2985207947,services
22513,1660,2024-04-13,163408.569239032,expense,11792.369171595143,services
22512,1660,2024-07-07,146598.86830301932,income,175200.93841062713,services
22511,1660,2024-07-28,74847.72446051666,expense,28602.070107607797,services
22507,1660,2024-07-29,152859.07512879043,income,152859.07512879043,transport
22510,1660,2024-10-27,10000.0,expense,103449.79456812446,utilities
22508,1660,2024-11-26,55537.18835906363,income,208396.26348785404,food
22516,1660,2024-12-04,58517.328503663935,expense,249399.97001713078,transport
22517,1661,2024-01-02,227455.64855974252,expense,-227455.64855974252,services
22524,1661,2024-01-22,105756.38052956654,expense,211229.8717013696,transport
22523,1661,2024-02-18,62760.27560022158,income,316986.25223093614,services
22521,1661,2024-03-25,187753.94723675476,income,264225.97663071455,retail
22518,1661,2024-07-05,71782.98191256479,income,-155672.6666471777,utilities
22522,1661,2024-07-23,10000.0,expense,254225.97663071455,transport
22519,1661,2024-11-11,27435.20331113816,income,-128237.46333603955,services
22525,1661,2024-12-06,245468.15354076924,expense,-34238.28183939966,transport
22520,1661,2024-12-18,204709.49272999936,income,76472.0293939598,utilities
22533,1662,2024-04-06,84026.70888254006,expense,-381391.45079749596,food
22532,1662,2024-05-08,109157.348691799,expense,-297364.7419149559,services
22531,1662,2024-05-14,21255.17903748808,income,-188207.39322315692,transport
22529,1662,2024-07-21,43482.563100926214,income,-91152.98847229105,transport
22528,1662,2024-08-31,15369.572727898529,income,-134635.55157321726,food
22526,1662,2024-09-04,77565.25474049262,income,77565.25474049262,utilities
22530,1662,2024-10-30,118309.58378835394,expense,-209462.57226064499,food
22527,1662,2024-11-08,227570.37904160842,expense,-150005.1243011158,utilities
22546,1663,2024-01-04,74115.47546243592,income,11701.245059162262,transport
22547,1663,2024-02-05,149462.62263796752,expense,-137761.37757880526,services
22545,1663,2024-03-06,157675.4648415675,income,-62414.23040327366,services
22540,1663,2024-03-13,112370.96906004637,income,-306894.91503340297,transport
22536,1663,2024-03-19,19733.38697929609,expense,-237618.40623925405,utilities
22550,1663,2024-03-23,176436.19143219397,income,24533.34227833143,food
22539,1663,2024-04-13,51430.629523281445,expense,-419265.88409344933,retail
22551,1663,2024-04-22,198113.0391928188,expense,-173579.69691448737,transport
22552,1663,2024-04-22,169058.68894209963,income,-4521.0079723877425,transport
22537,1663,2024-04-26,120216.84833091381,expense,-357835.25457016786,utilities
22543,1663,2024-07-06,136970.1226091336,expense,-321875.8759164006,transport
22544,1663,2024-07-10,101786.18067155943,income,-220089.69524484116,utilities
22542,1663,2024-07-20,107971.2907260851,income,-184905.753307267,services
22549,1663,2024-08-12,165682.2691124545,expense,-151902.84915386254,utilities
22538,1663,2024-09-17,10000.0,expense,-367835.25457016786,services
22548,1663,2024-09-17,151540.79753739721,income,13779.419958591956,retail
22541,1663,2024-09-19,14017.871000050844,income,-292877.0440333521,utilities
22534,1663,2024-12-09,88915.7325223974,expense,-88915.7325223974,transport
22535,1663,2024-12-12,128969.28673756057,expense,-217885.01925995798,retail
22558,1664,2024-01-28,203763.94344853156,income,26350.966907961178,transport
22564,1664,2024-04-04,117088.85126202108,income,-337.2326318871055,retail
22561,1664,2024-04-09,51459.73653638593,expense,-346458.6927645274,retail
22557,1664,2024-04-21,72011.98728174229,income,-177412.97654057038,transport
22563,1664,2024-04-24,58010.854399938595,expense,-117426.08389390819,services
22556,1664,2024-05-13,203401.15918987134,expense,-249424.96382231265,food
22566,1664,2024-05-24,219687.95562856446,income,320610.95764036826,retail
22565,1664,2024-06-15,101260.23464369088,income,100923.00201180378,transport
22554,1664,2024-08-21,10000.0,expense,84372.20577755684,utilities
22559,1664,2024-10-29,214206.7765719516,expense,-187855.80966399043,food
22555,1664,2024-11-01,130396.01040999815,expense,-46023.804632441315,retail
22560,1664,2024-12-15,107143.14656415107,expense,-294998.9562281415,utilities
22562,1664,2024-12-19,287043.4632705578,income,-59415.229493969586,food
22553,1664,2024-12-21,94372.20577755684,income,94372.20577755684,retail
22582,1665,2024-02-22,95008.45752057755,income,-927335.819113239,utilities
22572,1665,2024-02-25,108205.53010660181,expense,-74841.10276823869,food
22569,1665,2024-05-17,72158.61708182248,expense,-123351.5525916333,food
22568,1665,2024-05-22,133674.61319541957,expense,-51192.93550981082,retail
22578,1665,2024-05-29,206152.1032762634,expense,-972961.9483367694,transport
22574,1665,2024-06-15,211589.18468688318,expense,-434152.80206978443,food
22573,1665,2024-06-29,147722.51461466256,expense,-222563.61738290126,food
22579,1665,2024-09-05,155943.71006213015,expense,-1128905.6583988995,utilities
22581,1665,2024-09-29,19731.467305983824,expense,-1022344.2766338165,transport
22570,1665,2024-09-30,10000.0,income,-113351.5525916333,utilities
22571,1665,2024-11-20,146715.97992999642,income,33364.42733836312,services
22575,1665,2024-11-21,167632.18967835902,expense,-601784.9917481435,transport
22580,1665,2024-11-30,126292.84907106675,income,-1002612.8093278328,retail
22577,1665,2024-12-04,27033.022279751138,income,-766809.845060506,food
22567,1665,2024-12-13,82481.67768560875,income,82481.67768560875,services
22576,1665,2024-12-29,192057.87559211373,expense,-793842.8673402572,retail
22590,1666,2024-02-19,66737.7388555495,expense,473168.0957811221,food
22589,1666,2024-03-08,105699.02605952827,income,539905.8346366716,food
22583,1666,2024-03-24,117568.46284215621,income,117568.46284215621,transport
22594,1666,2024-04-12,111008.05100361415,expense,496100.2526390772,food
22584,1666,2024-05-12,140459.28147309928,income,258027.7443152555,utilities
22585,1666,2024-07-21,108056.45503720368,income,366084.19935245917,food
22587,1666,2024-07-31,187960.35788893772,expense,327001.74276724225,transport
22586,1666,2024-09-03,148877.90130372084,income,514962.10065618,food
22592,1666,2024-09-07,10000.0,income,423502.58081125026,transport
22591,1666,2024-09-20,59665.514969871845,expense,413502.58081125026,retail
22593,1666,2024-09-28,183605.72283144115,income,607108.3036426913,food
22596,1666,2024-09-29,153194.52974370585,expense,471394.66005077155,retail
22595,1666,2024-10-07,128488.93715540023,income,624589.1897944774,utilities
22588,1666,2024-12-15,107205.0658099011,income,434206.80857714335,retail
22604,1667,2024-04-18,82385.95659784907,income,-16246.354577548482,utilities
22600,1667,2024-05-13,10000.0,expense,-52666.841411610396,utilities
22599,1667,2024-06-10,208180.6921114175,income,-42666.841411610396,food
22598,1667,2024-07-21,113262.30817802141,expense,-250847.5335230279,retail
22597,1667,2024-07-24,137585.22534500647,expense,-137585.22534500647,services
22601,1667,2024-08-20,92891.09164355969,income,40224.25023194929,utilities
22603,1667,2024-09-18,92652.00896303069,expense,-98632.31117539755,utilities
22602,1667,2024-10-28,46204.552444316156,expense,-5980.302212366863,services
22608,1668,2024-01-04,150388.32557676718,income,367918.93206743826,food
22622,1668,2024-01-26,174769.4593886863,expense,1246640.8006519051,food
22617,1668,2024-02-07,84521.09650411128,income,1226761.7849910646,services
22618,1668,2024-04-03,262211.8917170237,expense,964549.8932740409,services
22612,1668,2024-04-17,68207.20314168168,income,901565.9556494765,services
22614,1668,2024-05-13,210654.4217048462,expense,852410.9831919817,retail
22619,1668,2024-05-26,218756.42654635693,income,1183306.3198203978,food
22606,1668,2024-06-04,231649.87141975964,income,41460.967113343155,transport
22605,1668,2024-07-12,190188.9043064165,expense,-190188.9043064165,food
22610,1668,2024-07-17,205454.08932840006,income,647459.4272960947,retail
22616,1668,2024-07-20,189861.43858737202,income,1142240.6884869533,services
22607,1668,2024-10-04,176069.63937732793,income,217530.60649067108,food
22621,1668,2024-10-18,22178.72626457765,income,1421410.2600405915,retail
22615,1668,2024-10-21,99968.26670759948,income,952379.2498995812,food
22620,1668,2024-10-21,215925.21395561605,income,1399231.5337760139,retail
22613,1668,2024-11-18,161499.4492473513,income,1063065.4048968279,utilities
22611,1668,2024-11-26,185899.32521170008,income,833358.7525077948,utilities
22609,1668,2024-11-27,74086.40590025637,income,442005.3379676946,food
22625,1669,2024-01-12,188982.89755449654,income,566337.3133741203,retail
22623,1669,2024-02-28,120153.58143814528,income,120153.58143814528,services
22627,1669,2024-03-24,74896.12104955286,expense,461937.1214196544,utilities
22630,1669,2024-08-08,164988.24210844646,income,915394.0940500292,retail
22631,1669,2024-09-17,102355.96946269552,expense,813038.1245873336,food
22624,1669,2024-11-13,257200.83438147852,income,377354.4158196238,food
22626,1669,2024-12-08,29504.07090491301,expense,536833.2424692073,retail
22629,1669,2024-12-17,160101.01292949053,income,750405.8519415827,transport
22628,1669,2024-12-19,128367.7175924378,income,590304.8390120922,food
22641,1670,2024-01-27,98272.58998613693,expense,469496.80656740075,food
22638,1670,2024-02-01,119491.16458313883,income,407364.33739767066,retail
22636,1670,2024-02-02,269054.7027661761,income,346250.0972593083,food
22632,1670,2024-03-30,227470.31765262262,income,227470.31765262262,services
22633,1670,2024-04-02,178088.73899947762,expense,49381.578653145,retail
22643,1670,2024-04-07,227799.66887524544,income,591556.7639566546,retail
22639,1670,2024-06-03,57116.46336531856,income,464480.8007629892,utilities
22637,1670,2024-06-17,58376.92444477648,expense,287873.17281453183,transport
22642,1670,2024-07-06,105739.71148599166,expense,363757.0950814091,utilities
22640,1670,2024-09-03,103288.59579054844,income,567769.3965535377,services
22634,1670,2024-10-17,151594.76999956887,expense,-102213.19134642388,utilities
22635,1670,2024-10-23,179408.58583955615,income,77195.39449313228,services
22644,1670,2024-12-20,133031.07295239114,expense,458525.69100426347,services
22649,1671,2024-02-26,109203.03942788023,income,126247.67321622794,food
22647,1671,2024-06-26,78285.45013289529,expense,133986.9639602517,transport
22648,1671,2024-08-13,116942.330171904,expense,17044.63378834771,retail
22645,1671,2024-10-24,251126.7397541168,income,251126.7397541168,retail
22650,1671,2024-11-02,290289.06380836514,expense,-164041.3905921372,services
22646,1671,2024-12-12,38854.3256609698,expense,212272.414093147,retail
22653,1672,2024-02-04,125922.1892741203,income,-24007.85046286472,retail
22651,1672,2024-03-08,209894.50565336068,expense,-209894.50565336068,utilities
22655,1672,2024-04-14,138556.8528360037,income,104549.00237313898,services
22654,1672,2024-04-21,10000.0,expense,-34007.85046286472,transport
22658,1672,2024-07-07,138465.17834703752,expense,177245.50044483173,retail
22656,1672,2024-07-25,62555.56248443869,income,167104.56485757767,transport
22652,1672,2024-07-27,59964.46591637566,income,-149930.03973698503,transport
22659,1672,2024-09-10,202233.6499095577,expense,-24988.149464725953,utilities
22657,1672,2024-10-17,148606.11393429158,income,315710.67879186926,retail
22666,1673,2024-01-01,234214.22646754654,income,1160384.4894694053,food
22665,1673,2024-03-03,274353.31974336726,income,926170.2630018587,retail
22668,1673,2024-07-08,145874.39820389618,income,1476600.2869058,retail
22667,1673,2024-07-20,170341.39923249866,income,1330725.8887019039,utilities
22660,1673,2024-08-22,29645.938019584035,expense,-29645.938019584035,services
22661,1673,2024-09-22,138701.8026250925,income,109055.86460550847,retail
22663,1673,2024-10-06,173731.94704800015,income,462712.2819997063,services
22664,1673,2024-10-06,189104.66125878514,income,651816.9432584915,services
22662,1673,2024-10-29,179924.47034619766,income,288980.3349517061,utilities
22675,1674,2024-01-09,89162.81643264237,income,-17639.583774805113,transport
22676,1674,2024-01-16,151163.00592354793,income,133523.42214874283,services
22681,1674,2024-02-13,242209.0784949818,expense,-239495.78500571317,retail
22682,1674,2024-02-26,118531.23667419804,expense,-358027.0216799112,retail
22671,1674,2024-03-24,75540.84058754101,income,-215807.53541265184,services
22685,1674,2024-04-19,177550.6182613202,expense,-524540.057031165,services
22674,1674,2024-04-26,131496.7982869418,expense,-106802.40020744748,food
22677,1674,2024-04-26,185820.87322105063,income,319344.2953697934,services
22672,1674,2024-06-04,87361.33345010351,income,-128446.20196254832,food
22669,1674,2024-06-09,105546.33907228796,expense,-105546.33907228796,retail
22678,1674,2024-08-21,168396.56275727006,expense,150947.73261252337,utilities
22683,1674,2024-09-07,240597.81892527937,expense,-598624.8406051905,food
22670,1674,2024-09-28,185802.03692790488,expense,-291348.37600019283,utilities
22684,1674,2024-10-24,251635.40183534572,income,-346989.43876984477,transport
22679,1674,2024-11-24,100966.46574879775,expense,49981.266863725614,utilities
22680,1674,2024-12-15,47267.97337445697,expense,2713.293489268646,utilities
22673,1674,2024-12-19,153140.60004204264,income,24694.39807949432,transport
22689,1675,2024-01-17,149537.1798546571,expense,8952.072160331649,services
22694,1675,2024-04-25,14472.571245637475,expense,322652.95664060663,food
22686,1675,2024-05-12,159666.14049544063,income,159666.14049544063,utilities
22693,1675,2024-06-10,225820.2091453444,income,337125.5278862441,services
22687,1675,2024-06-12,128440.88039899204,income,288107.0208944327,food
22690,1675,2024-06-23,66216.36020096016,income,75168.43236129181,utilities
22688,1675,2024-07-07,129617.76887944393,expense,158489.25201498874,services
22692,1675,2024-08-18,148668.81309442528,expense,111305.31874089973,transport
22691,1675,2024-08-23,184805.6994740332,income,259974.131835325,food
22696,1675,2024-08-27,129444.01235277798,income,351270.06632541557,utilities
22695,1675,2024-09-21,100826.90266796904,expense,221826.05397263757,services
22703,1676,2024-02-02,56197.43132308805,expense,-116903.75305572343,transport
22701,1676,2024-02-17,167356.98228006324,expense,-74722.47346920977,utilities
22705,1676,2024-02-23,39710.63549706938,expense,78106.13343620943,utilities
22697,1676,2024-04-30,17458.888333415787,income,17458.888333415787,retail
22702,1676,2024-07-12,14016.151736574393,income,-60706.32173263538,food
22699,1676,2024-07-24,89308.51945374193,income,261.20916869356006,services
22704,1676,2024-10-10,234720.52198900224,income,117816.76893327881,food
22700,1676,2024-11-13,92373.29964215991,income,92634.50881085347,services
22698,1676,2024-12-08,106506.19861846416,expense,-89047.31028504837,utilities
22709,1677,2024-01-13,113251.92351739889,income,420478.87423115445,utilities
22713,1677,2024-02-04,83737.38418083545,expense,333171.2281483423,transport
22710,1677,2024-03-05,133386.89680890657,income,553865.771040061,food
22711,1677,2024-04-21,85993.2613735175,expense,467872.5096665435,services
22712,1677,2024-05-31,50963.897337365765,expense,416908.61232917773,services
22706,1677,2024-06-26,18932.960285663838,income,18932.960285663838,retail
22707,1677,2024-06-30,52678.93223942795,income,71611.8925250918,retail
22708,1677,2024-08-28,235615.0581886638,income,307226.95071375556,food
22718,1678,2024-01-01,26757.967959285146,income,483963.9290405124,services
22717,1678,2024-03-27,36318.577872007794,income,457205.9610812273,transport
22724,1678,2024-04-24,10000.0,expense,1234694.3777114651,retail
22720,1678,2024-05-08,149661.2042039654,income,834349.2592110174,transport
22727,1678,2024-05-19,93669.17135680985,expense,1155387.0749107874,food
22719,1678,2024-06-22,200724.12596653964,income,684688.055007052,food
22721,1678,2024-06-28,103687.46739451178,income,938036.7266055292,retail
22716,1678,2024-07-10,119613.81740403634,income,420887.3832092195,retail
22722,1678,2024-08-19,187049.64855385083,income,1125086.37515938,food
22725,1678,2024-09-14,116037.96030983467,expense,1118656.4174016304,utilities
22714,1678,2024-09-19,115040.36807187108,income,115040.36807187108,utilities
22728,1678,2024-09-26,147684.88981172655,expense,1007702.1850990609,utilities
22715,1678,2024-11-05,186233.1977333121,income,301273.56580518314,food
22726,1678,2024-11-22,130399.82886596682,income,1249056.2462675972,retail
22723,1678,2024-12-16,119608.00255208508,income,1244694.3777114651,retail
22733,1679,2024-02-19,131169.52554867277,income,353191.6888357862,services
22734,1679,2024-03-25,174248.2617474084,expense,178943.4270883778,utilities
22729,1679,2024-06-18,116360.12296666528,income,116360.12296666528,food
22732,1679,2024-06-25,53605.644364307715,income,222022.1632871134,utilities
22735,1679,2024-06-28,126346.03912224203,expense,52597.387966135764,food
22731,1679,2024-08-05,10000.0,income,168416.51892280567,transport
22730,1679,2024-12-12,42056.395956140404,income,158416.51892280567,utilities
22748,1680,2024-01-05,299770.5179151531,income,602906.2868896399,retail
22757,1680,2024-01-20,255463.30297550166,income,1775833.560166313,transport
22736,1680,2024-03-02,152265.50430883735,expense,-152265.50430883735,food
22741,1680,2024-03-17,176036.01493372946,income,235701.26135465017,retail
22745,1680,2024-03-18,250726.04422859187,expense,95617.69282225447,transport
22756,1680,2024-03-19,104027.91329666563,income,1520370.2571908114,services
22747,1680,2024-04-23,139051.1793209277,expense,303135.76897448674,retail
22751,1680,2024-04-26,78899.40383577016,income,964926.67836118,transport
22744,1680,2024-05-11,181340.61806721953,expense,346343.73705084634,services
22737,1680,2024-05-12,19254.35624433146,expense,-171519.8605531688,food
22750,1680,2024-05-16,136156.13212963802,income,886027.2745254098,services
22746,1680,2024-05-24,346569.25547315995,income,442186.94829541445,retail
22743,1680,2024-06-26,207912.48878369172,income,527684.3551180658,services
22752,1680,2024-07-04,138490.17487174858,income,1103416.8532329286,transport
22738,1680,2024-07-15,76570.76716734942,income,-94949.09338581939,transport
22755,1680,2024-10-01,164792.2776063536,income,1416342.343894146,transport
22754,1680,2024-10-10,42450.931855014074,income,1251550.0662877923,retail
22742,1680,2024-10-27,84070.60497972394,income,319771.8663343741,services
22739,1680,2024-11-18,312394.7860960393,income,217445.69271021988,transport
22740,1680,2024-12-01,157780.44628929917,expense,59665.24642092071,retail
22749,1680,2024-12-11,146964.85550613192,income,749871.1423957718,services
22753,1680,2024-12-29,105682.2811998498,income,1209099.1344327782,services
22759,1681,2024-01-04,90457.27783374907,expense,-174321.89511099685,utilities
22765,1681,2024-01-24,116036.54902938237,income,-58499.34453094633,retail
22766,1681,2024-01-24,47092.06597678555,income,-11407.278554160781,utilities
22760,1681,2024-02-15,126911.25725597999,income,-47410.63785501686,food
22770,1681,2024-02-25,10000.0,income,33993.63571907519,utilities
22764,1681,2024-03-11,85459.56733487999,expense,-174535.8935603287,utilities
22769,1681,2024-05-07,10000.0,income,23993.635719075188,retail
22772,1681,2024-05-19,38006.00730422327,income,127864.84757569573,transport
22758,1681,2024-05-26,83864.61727724779,expense,-83864.61727724779,retail
22767,1681,2024-05-26,35400.91427323597,income,23993.635719075188,retail
22761,1681,2024-09-13,46726.71213492203,income,-683.9257200948268,retail
22768,1681,2024-09-27,10000.0,expense,13993.635719075188,retail
22762,1681,2024-10-03,110120.74632362975,income,109436.82060353493,transport
22763,1681,2024-11-02,198513.14682898365,expense,-89076.32622544872,transport
22771,1681,2024-12-10,55865.204552397285,income,89858.84027147247,services
22774,1682,2024-01-11,183896.6092292723,expense,-173896.6092292723,retail
22775,1682,2024-01-18,10000.0,expense,-183896.6092292723,utilities
22773,1682,2024-01-23,10000.0,income,10000.0,retail
22779,1682,2024-05-10,211596.17065693322,income,-119613.45139208104,utilities
22780,1682,2024-07-11,195945.84869222395,income,76332.39730014291,services
22781,1682,2024-08-19,39878.07996050702,expense,36454.31733963589,services
22777,1682,2024-08-24,121994.43497822617,income,-260365.61018296707,services
22776,1682,2024-10-12,198463.43593192098,expense,-382360.04516119324,utilities
22778,1682,2024-11-18,70844.01186604719,expense,-331209.62204901426,utilities
22789,1683,2024-02-02,83750.0371030374,income,-409426.58193222276,retail
22783,1683,2024-03-03,10000.0,income,-76494.35394688192,utilities
22782,1683,2024-03-07,86494.35394688192,expense,-86494.35394688192,services
22791,1683,2024-04-11,97488.44504270006,income,-400253.8530370547,retail
22788,1683,2024-06-10,46971.75201163497,expense,-493176.61903526017,transport
22784,1683,2024-06-21,10000.0,income,-66494.35394688192,retail
22785,1683,2024-06-28,121342.38131380879,expense,-187836.7352606907,retail
22790,1683,2024-07-10,88315.71614753199,expense,-497742.29807975475,services
22786,1683,2024-08-29,41565.8700383901,income,-146270.8652223006,food
22787,1683,2024-10-31,299934.00180132454,expense,-446204.8670236252,retail
22806,1684,2024-01-11,10000.0,income,98040.95893880996,transport
22807,1684,2024-02-07,113212.03705732951,income,211252.99599613948,food
22799,1684,2024-02-23,188339.54157639586,expense,-459285.7454946898,utilities
22801,1684,2024-03-02,111307.9288953818,income,-570922.395017171,retail
22809,1684,2024-03-28,142689.85061088746,expense,118357.33433036203,retail
22798,1684,2024-03-29,92271.90823597221,income,-270946.20391829393,food
22793,1684,2024-04-12,10000.0,income,-8287.071288061343,retail
22803,1684,2024-04-24,264776.2934752916,income,-102778.7663163417,services
22808,1684,2024-04-26,49794.188945110014,income,261047.1849412495,transport
22800,1684,2024-06-09,222944.57841786303,expense,-682230.3239125528,services
22795,1684,2024-07-05,106833.8913134048,income,-101575.1693478986,transport
22796,1684,2024-08-16,134174.1997565735,expense,-235749.3691044721,transport
22794,1684,2024-08-30,200121.98937324205,expense,-208409.0606613034,retail
22811,1684,2024-10-07,71856.856479123,expense,-12390.454857664176,transport
22802,1684,2024-10-12,203367.33522553774,income,-367555.0597916333,food
22792,1684,2024-12-16,18287.071288061343,expense,-18287.071288061343,transport
22805,1684,2024-12-21,161117.34318737945,income,88040.95893880996,retail
22810,1684,2024-12-21,58890.93270890321,expense,59466.40162145883,retail
22797,1684,2024-12-22,127468.74304979407,expense,-363218.11215426616,transport
22804,1684,2024-12-24,29702.38206777221,income,-73076.38424856949,utilities
22814,1685,2024-01-13,124646.7266864566,income,-69892.79499166108,utilities
22821,1685,2024-02-02,134217.76536624494,expense,-281030.3072050471,transport
22813,1685,2024-02-11,72933.51800201443,expense,-194539.5216781177,transport
22817,1685,2024-02-24,128928.39955553127,expense,-217998.18613515355,retail
22815,1685,2024-03-29,166155.41029396115,expense,-236048.2052856222,retail
22822,1685,2024-04-30,86044.61345395562,expense,-367074.92065900273,transport
22816,1685,2024-06-15,146978.41870599994,income,-89069.78657962228,utilities
22819,1685,2024-06-27,10000.0,income,-267356.3567280335,services
22812,1685,2024-07-07,121606.00367610327,expense,-121606.00367610327,transport
22820,1685,2024-07-10,120543.81488923135,income,-146812.54183880216,retail
22823,1685,2024-10-05,135743.81018427468,income,-231331.11047472805,transport
22818,1685,2024-12-10,59358.170592879986,expense,-277356.3567280335,transport
22830,1686,2024-03-24,149985.71859120985,income,280313.8304102208,services
22831,1686,2024-04-10,153323.2015787407,income,433637.0319889615,services
22824,1686,2024-05-07,197565.17690663092,income,197565.17690663092,services
22828,1686,2024-06-08,198990.95011990087,income,32135.826367215428,retail
22825,1686,2024-09-07,10000.0,income,207565.17690663092,retail
22826,1686,2024-10-24,277249.98520183837,expense,-69684.80829520745,food
22829,1686,2024-11-08,98192.28545179553,income,130328.11181901096,utilities
22827,1686,2024-12-26,97170.31545747799,expense,-166855.12375268544,services
22841,1687,2024-01-15,100331.01942369516,income,63956.053301274325,food
22834,1687,2024-01-29,127038.86896541456,expense,-333700.75263290346,utilities
22839,1687,2024-02-14,105616.80636477472,income,-46374.96612242084,food
22842,1687,2024-04-03,149515.30214749416,expense,-85559.24884621984,utilities
22833,1687,2024-05-02,169197.15937519574,expense,-206661.8836674889,food
22837,1687,2024-05-22,118794.4521493622,expense,-329560.40940587706,retail
22838,1687,2024-09-01,177568.6369186815,income,-151991.77248719556,utilities
22832,1687,2024-09-09,37464.72429229316,expense,-37464.72429229316,services
22840,1687,2024-09-12,10000.0,income,-36374.96612242084,services
22836,1687,2024-11-11,10000.0,expense,-210765.95725651484,food
22835,1687,2024-12-07,132934.79537638862,income,-200765.95725651484,services
22854,1688,2024-01-24,152466.88914431643,expense,-262051.07786457287,utilities
22844,1688,2024-04-04,84140.20151555503,income,-1648.5591506495548,food
22848,1688,2024-04-06,69058.58910121213,expense,-96388.33185255778,services
22852,1688,2024-04-06,63374.70672724108,expense,-237074.6424555354,retail
22847,1688,2024-04-09,10000.0,expense,-27329.74275134565,transport
22858,1688,2024-04-15,143609.08306886058,income,85612.69580891149,transport
22850,1688,2024-04-17,193974.268755952,income,-60800.52775526943,services
22861,1688,2024-04-25,110694.66564662618,income,-41854.21502401974,transport
22846,1688,2024-05-03,165739.9444350729,income,-17329.74275134565,services
22856,1688,2024-05-27,69811.35120736231,income,-127212.23813710033,retail
22845,1688,2024-06-16,181421.12803576898,expense,-183069.68718641854,services
22855,1688,2024-08-09,65027.48852011023,income,-197023.58934446264,utilities
22859,1688,2024-08-23,211609.30766865617,expense,-125996.61185974468,food
22863,1688,2024-09-12,123179.93386141154,income,-22438.699636970254,transport
22849,1688,2024-09-26,158386.46465866367,expense,-254774.79651122144,food
22851,1688,2024-10-04,112899.40797302488,expense,-173699.9357282943,utilities
22843,1688,2024-10-05,85788.76066620459,expense,-85788.76066620459,services
22857,1688,2024-10-10,69215.85087715124,income,-57996.387259949086,utilities
22862,1688,2024-11-01,103764.41847436206,expense,-145618.6334983818,retail
22853,1688,2024-11-12,127490.45373527895,income,-109584.18872025644,services
22860,1688,2024-11-13,26552.268810901238,expense,-152548.8806706459,retail
22866,1689,2024-01-02,181987.01201634435,income,258570.6944164173,utilities
22869,1689,2024-02-11,221498.2694247004,expense,-276435.00729009614,transport
22864,1689,2024-04-14,99483.19429318418,expense,-99483.19429318418,utilities
22870,1689,2024-09-01,217888.0891909981,expense,-494323.09648109425,utilities
22865,1689,2024-09-09,176066.87669325713,income,76583.68240007295,utilities
22867,1689,2024-11-06,106733.72432623533,expense,151836.97009018197,food
22871,1689,2024-11-09,168498.07800507234,income,-325825.01847602194,utilities
22868,1689,2024-11-15,206773.7079555777,expense,-54936.73786539573,food
22872,1690,2024-01-16,238596.4199964708,expense,-238596.4199964708,food
22876,1690,2024-01-17,131189.92137441496,income,-6044.537345988152,utilities
22880,1690,2024-02-28,179170.57790573902,income,-193674.57535468548,retail
22882,1690,2024-05-01,74388.37212914335,expense,-334114.87200797757,food
22881,1690,2024-06-04,66051.92452414875,expense,-259726.49987883423,services
22875,1690,2024-07-19,47297.158768042515,expense,-137234.4587204031,utilities
22883,1690,2024-08-06,34749.729075848896,income,-299365.1429321287,retail
22873,1690,2024-10-24,27043.839449212,income,-211552.58054725878,food
22877,1690,2024-11-12,42516.921866539225,expense,-48561.45921252738,utilities
22874,1690,2024-11-28,121615.28059489818,income,-89937.2999523606,food
22878,1690,2024-12-04,125669.56624671255,expense,-174231.02545923993,retail
22879,1690,2024-12-19,198614.12780118454,expense,-372845.1532604245,transport
22884,1691,2024-02-05,85890.30385007066,expense,-85890.30385007066,services
22890,1691,2024-03-24,133434.18100678895,expense,-204243.10873342986,services
22889,1691,2024-06-16,86186.39118362045,expense,-70808.92772664093,transport
22887,1691,2024-06-22,86396.17064522454,income,-232750.87776368306,services
22892,1691,2024-06-27,168764.2887477114,expense,-422899.5517585473,services
22888,1691,2024-08-02,248128.34122066258,income,15377.463456979516,food
22886,1691,2024-10-21,170218.2979325243,expense,-319147.0484089076,food
22885,1691,2024-12-16,63038.446626312645,expense,-148928.7504763833,transport
22893,1691,2024-12-20,240675.77659160946,income,-182223.77516693785,food
22891,1691,2024-12-21,49892.154277406065,expense,-254135.26301083592,transport
22908,1692,2024-01-28,93650.13198162739,income,162503.32826190552,transport
22894,1692,2024-02-04,198806.18464569715,income,198806.18464569715,retail
22904,1692,2024-02-10,143594.51061431004,income,191057.65389588926,food
22907,1692,2024-02-16,149526.5479525096,expense,68853.19628027812,transport
22901,1692,2024-02-25,89133.93704522413,income,106836.32491712327,utilities
22900,1692,2024-03-06,205014.13411419815,expense,17702.387871899147,services
22909,1692,2024-03-09,60637.14201122799,income,223140.4702731335,food
22905,1692,2024-03-11,166710.7838107667,income,357768.43770665594,utilities
