payment_id,client_id,loan_id,due_date,paid_date,amount_due,amount_paid,dpd
24876,1898,3526,2024-06-01,2024-06-01,283541.7147152052,274690.16932598554,0
24877,1898,3525,2024-07-01,2024-07-05,16666.666666666668,16141.496418275447,4
24878,1898,3525,2024-08-01,2024-08-26,16666.666666666668,16397.360432683665,25
24879,1898,3525,2024-09-01,2024-09-19,16666.666666666668,16486.550878819384,18
24880,1898,3525,2024-10-01,2024-10-13,16666.666666666668,16328.780671928645,12
24881,1898,3525,2024-11-01,2024-11-19,16666.666666666668,16094.171152108624,18
24882,1898,3525,2024-12-01,2024-12-26,16666.666666666668,16172.400165907819,25
24883,1899,3527,2024-08-01,2024-08-10,132182.8870213038,130239.28548174367,9
24884,1899,3527,2024-09-01,2024-09-10,132182.8870213038,131577.30949589395,9
24885,1899,3527,2024-10-01,2024-10-01,132182.8870213038,131152.5715522815,0
24886,1900,3528,2024-08-01,2024-08-18,117239.52728106068,113945.4556697719,17
24887,1900,3528,2024-09-01,2024-09-21,117239.52728106068,112969.00649482103,20
24888,1900,3528,2024-10-01,2024-10-04,117239.52728106068,112301.74333609872,3
24889,1901,3529,2024-12-01,2025-01-05,195781.60667722017,197421.25686384534,35
24890,1901,3529,2025-01-01,2025-01-01,195781.60667722017,187500.22362580482,0
24891,1901,3529,2025-02-01,2025-02-04,195781.60667722017,193817.36568184762,3
24892,1902,3530,2024-02-01,2024-02-25,69420.36029516427,67229.02593838124,24
24893,1902,3530,2024-03-01,2024-03-10,69420.36029516427,66733.76244175165,9
24894,1902,3530,2024-04-01,2024-04-18,69420.36029516427,67950.34693748118,17
24895,1902,3530,2024-05-01,2024-05-13,69420.36029516427,67448.97768059418,12
24896,1902,3530,2024-06-01,2024-06-19,69420.36029516427,67135.70153445739,18
24897,1902,3530,2024-07-01,2024-07-14,69420.36029516427,67157.17529169106,13
24898,1902,3531,2024-05-01,2024-05-11,160106.71385299964,156720.8076481591,10
24899,1902,3531,2024-06-01,2024-06-30,160106.71385299964,155005.08572844666,29
24900,1902,3531,2024-07-01,2024-07-17,160106.71385299964,156418.79280784747,16
24901,1903,3532,2024-06-01,2024-06-15,11111.111111111111,11056.685172670272,14
24902,1903,3532,2024-07-01,2024-07-11,11111.111111111111,11327.874148199164,10
24903,1903,3532,2024-08-01,2024-08-16,11111.111111111111,11012.822362524204,15
24904,1903,3532,2024-09-01,2024-09-15,11111.111111111111,10860.993061668656,14
24905,1903,3532,2024-10-01,2024-10-04,11111.111111111111,11177.889507861973,3
24906,1903,3532,2024-11-01,2024-11-18,11111.111111111111,10913.722499288433,17
24907,1903,3532,2024-12-01,2024-12-06,11111.111111111111,11039.467968574043,5
24908,1903,3532,2025-01-01,2025-01-05,11111.111111111111,10836.26312549438,4
24909,1903,3532,2025-02-01,2025-02-10,11111.111111111111,10826.35975173899,9
24910,1904,3535,2024-04-01,2024-04-14,26724.294561085942,26468.342015674923,13
24911,1904,3535,2024-05-01,2024-05-01,26724.294561085942,26711.387359324028,0
24912,1904,3535,2024-06-01,2024-06-01,26724.294561085942,26640.240889187146,0
24913,1904,3535,2024-07-01,2024-07-04,26724.294561085942,26351.38847298628,3
24914,1904,3535,2024-08-01,2024-08-17,26724.294561085942,26467.27031052577,16
24915,1904,3535,2024-09-01,2024-09-11,26724.294561085942,26367.581789948094,10
24916,1904,3535,2024-10-01,2024-10-04,26724.294561085942,26904.807664583197,3
24917,1904,3535,2024-11-01,2024-11-05,26724.294561085942,26622.501080240727,4
24918,1904,3535,2024-12-01,2024-12-01,26724.294561085942,26561.225955013757,0
24919,1904,3535,2025-01-01,2025-01-01,26724.294561085942,26857.794343418736,0
24920,1904,3535,2025-02-01,2025-02-18,26724.294561085942,26868.322913925876,17
24921,1904,3535,2025-03-01,2025-03-08,26724.294561085942,27158.133025612977,7
24922,1904,3533,2024-11-01,2024-11-01,17532.52681110438,17533.298908468038,0
24923,1904,3533,2024-12-01,2024-12-10,17532.52681110438,18061.21168229071,9
24924,1904,3533,2025-01-01,2025-01-01,17532.52681110438,17821.757760341057,0
24925,1904,3533,2025-02-01,2025-02-06,17532.52681110438,17430.27094261227,5
24926,1904,3533,2025-03-01,2025-03-01,17532.52681110438,17378.968560601694,0
24927,1904,3533,2025-04-01,2025-04-08,17532.52681110438,17854.099522465018,7
24928,1904,3533,2025-05-01,2025-05-01,17532.52681110438,17667.30091331395,0
24929,1904,3533,2025-06-01,2025-06-01,17532.52681110438,17406.24223816821,0
24930,1904,3533,2025-07-01,2025-07-07,17532.52681110438,18037.75196874265,6
24931,1904,3533,2025-08-01,2025-08-01,17532.52681110438,17507.37976193291,0
24932,1904,3533,2025-09-01,2025-09-01,17532.52681110438,17647.84673578577,0
24933,1904,3533,2025-10-01,2025-10-01,17532.52681110438,17947.00957636253,0
24934,1904,3534,2024-12-01,2024-12-01,25140.64182538094,25036.45266241467,0
24935,1904,3534,2025-01-01,2025-01-06,25140.64182538094,25401.261091578388,5
24936,1904,3534,2025-02-01,2025-02-01,25140.64182538094,25084.602218791446,0
24937,1904,3534,2025-03-01,2025-03-03,25140.64182538094,25220.47676869166,2
24938,1904,3534,2025-04-01,2025-04-14,25140.64182538094,24603.062956634698,13
24939,1904,3534,2025-05-01,2025-05-11,25140.64182538094,25278.058761258864,10
24940,1904,3534,2025-06-01,2025-06-01,25140.64182538094,25444.701007235257,0
24941,1904,3534,2025-07-01,2025-07-01,25140.64182538094,24457.184837560457,0
24942,1904,3534,2025-08-01,2025-08-01,25140.64182538094,24681.92139259466,0
24943,1904,3534,2025-09-01,2025-09-01,25140.64182538094,25205.39093343692,0
24944,1904,3534,2025-10-01,2025-10-08,25140.64182538094,25043.327901541405,7
24945,1904,3534,2025-11-01,2025-11-01,25140.64182538094,24997.147156005838,0
24946,1905,3537,2024-02-01,2024-02-01,77136.10145214832,76558.62526558837,0
24947,1905,3537,2024-03-01,2024-03-21,77136.10145214832,72631.60453584888,20
24948,1905,3537,2024-04-01,2024-04-14,77136.10145214832,75354.06964204038,13
24949,1905,3537,2024-05-01,2024-05-17,77136.10145214832,72669.41606618001,16
24950,1905,3537,2024-06-01,2024-06-23,77136.10145214832,74968.7383979774,22
24951,1905,3537,2024-07-01,2024-07-16,77136.10145214832,73615.20580841636,15
24952,1905,3537,2024-08-01,2024-08-25,77136.10145214832,72449.33359930436,24
24953,1905,3537,2024-09-01,2024-09-04,77136.10145214832,73697.9752168653,3
24954,1905,3537,2024-10-01,2024-10-19,77136.10145214832,72969.89470387784,18
24955,1905,3538,2024-07-01,2024-07-14,55791.252010392775,54206.66196774177,13
24956,1905,3538,2024-08-01,2024-08-15,55791.252010392775,53690.94734941925,14
24957,1905,3538,2024-09-01,2024-09-11,55791.252010392775,54830.84086740107,10
24958,1905,3538,2024-10-01,2024-10-22,55791.252010392775,54441.50161530969,21
24959,1905,3538,2024-11-01,2024-11-11,55791.252010392775,53490.49095546466,10
24960,1905,3538,2024-12-01,2024-12-21,55791.252010392775,53427.80623840068,20
24961,1905,3539,2024-07-01,2024-07-19,105849.4053974778,100221.60367972782,18
24962,1905,3539,2024-08-01,2024-08-15,105849.4053974778,103714.87741666018,14
24963,1905,3539,2024-09-01,2024-09-18,105849.4053974778,100635.63542478385,17
24964,1905,3539,2024-10-01,2024-10-21,105849.4053974778,101343.95028774667,20
24965,1905,3539,2024-11-01,2024-11-24,105849.4053974778,103106.57020261142,23
24966,1905,3539,2024-12-01,2024-12-14,105849.4053974778,101107.54739369437,13
24967,1905,3539,2025-01-01,2025-01-10,105849.4053974778,106409.90125925069,9
24968,1905,3539,2025-02-01,2025-02-01,105849.4053974778,99503.31826107361,0
24969,1905,3539,2025-03-01,2025-03-26,105849.4053974778,103705.90944847513,25
24970,1905,3540,2024-10-01,2024-10-01,300768.22758735815,293108.425659517,0
24971,1905,3540,2024-11-01,2024-11-09,300768.22758735815,290231.6729372636,8
24972,1905,3540,2024-12-01,2024-12-20,300768.22758735815,292962.99831407826,19
24973,1905,3536,2025-01-01,2025-01-27,86723.93871480392,84871.8380223092,26
24974,1905,3536,2025-02-01,2025-02-09,86723.93871480392,83190.25747948773,8
24975,1905,3536,2025-03-01,2025-03-11,86723.93871480392,83732.89622949857,10
24976,1905,3536,2025-04-01,2025-04-22,86723.93871480392,81406.8682050604,21
24977,1905,3536,2025-05-01,2025-05-01,86723.93871480392,82731.96879357542,0
24978,1905,3536,2025-06-01,2025-06-28,86723.93871480392,84123.3998803613,27
24979,1905,3536,2025-07-01,2025-07-30,86723.93871480392,83611.75940453887,29
24980,1905,3536,2025-08-01,2025-08-10,86723.93871480392,81633.56374981548,9
24981,1905,3536,2025-09-01,2025-09-10,86723.93871480392,83007.62352039375,9
24982,1906,3541,2024-10-01,2024-10-06,33333.333333333336,32114.75128239351,5
24983,1906,3541,2024-11-01,2024-11-13,33333.333333333336,32518.60868656546,12
24984,1906,3541,2024-12-01,2024-12-16,33333.333333333336,31728.333592055147,15
24985,1907,3544,2024-10-01,2024-10-24,64265.52219448415,61859.69328381104,23
24986,1907,3544,2024-11-01,2024-11-24,64265.52219448415,61973.305837894375,23
24987,1907,3544,2024-12-01,2024-12-18,64265.52219448415,62619.0757249741,17
24988,1907,3544,2025-01-01,2025-01-12,64265.52219448415,61466.33746820728,11
24989,1907,3544,2025-02-01,2025-02-11,64265.52219448415,62034.27605485296,10
24990,1907,3544,2025-03-01,2025-03-22,64265.52219448415,61717.449008326315,21
24991,1907,3544,2025-04-01,2025-04-26,64265.52219448415,63796.03782808075,25
24992,1907,3544,2025-05-01,2025-05-10,64265.52219448415,63255.061429075904,9
24993,1907,3544,2025-06-01,2025-06-17,64265.52219448415,62476.46647271817,16
24994,1907,3542,2024-10-01,2024-10-27,147748.20228698486,143561.1449926434,26
24995,1907,3542,2024-11-01,2024-11-14,147748.20228698486,141866.23473171814,13
24996,1907,3542,2024-12-01,2024-12-07,147748.20228698486,141524.4683615703,6
24997,1907,3542,2025-01-01,2025-01-27,147748.20228698486,145191.44830258048,26
24998,1907,3542,2025-02-01,2025-02-12,147748.20228698486,140357.84069460072,11
24999,1907,3542,2025-03-01,2025-03-25,147748.20228698486,143742.33702138913,24
25000,1907,3543,2024-11-01,2024-12-10,86381.23099900922,83498.2589765201,39
25001,1907,3543,2024-12-01,2024-12-31,86381.23099900922,83708.8706899833,30
25002,1907,3543,2025-01-01,2025-01-09,86381.23099900922,83734.58438153131,8
25003,1908,3545,2024-04-01,2024-04-02,15000.985702058839,14756.162977602182,1
25004,1908,3545,2024-05-01,2024-05-02,15000.985702058839,15056.79062371719,1
25005,1908,3545,2024-06-01,2024-06-06,15000.985702058839,14672.50510607591,5
25006,1908,3545,2024-07-01,2024-07-01,15000.985702058839,14556.523693045907,0
25007,1908,3545,2024-08-01,2024-08-08,15000.985702058839,15046.621067207085,7
25008,1908,3545,2024-09-01,2024-09-01,15000.985702058839,15317.333633567921,0
25009,1908,3545,2024-10-01,2024-10-07,15000.985702058839,14977.306816711694,6
25010,1908,3545,2024-11-01,2024-11-01,15000.985702058839,14857.52738724924,0
25011,1908,3545,2024-12-01,2024-12-01,15000.985702058839,15265.143757508416,0
25012,1908,3545,2025-01-01,2025-01-06,15000.985702058839,14764.951979475873,5
25013,1908,3545,2025-02-01,2025-02-14,15000.985702058839,14980.645806144297,13
25014,1908,3545,2025-03-01,2025-03-01,15000.985702058839,15445.495682711968,0
25015,1909,3546,2024-12-01,2024-12-01,20676.75265919614,20676.817077463827,0
25016,1909,3546,2025-01-01,2025-01-06,20676.75265919614,20443.250459849303,5
25017,1909,3546,2025-02-01,2025-02-01,20676.75265919614,20686.82652860513,0
25018,1909,3546,2025-03-01,2025-03-01,20676.75265919614,20565.389487944667,0
25019,1909,3546,2025-04-01,2025-04-01,20676.75265919614,20340.666848814733,0
25020,1909,3546,2025-05-01,2025-05-01,20676.75265919614,20480.703717327113,0
25021,1909,3546,2025-06-01,2025-06-01,20676.75265919614,20976.239262156054,0
25022,1909,3546,2025-07-01,2025-07-01,20676.75265919614,20598.440126328358,0
25023,1909,3546,2025-08-01,2025-08-03,20676.75265919614,20152.40699830197,2
25024,1909,3546,2025-09-01,2025-09-01,20676.75265919614,20664.485239973543,0
25025,1909,3546,2025-10-01,2025-10-03,20676.75265919614,20432.302401032677,2
25026,1909,3546,2025-11-01,2025-11-03,20676.75265919614,20759.777926718274,2
25027,1910,3547,2024-03-01,2024-03-10,119378.18806029414,121284.8528522286,9
25028,1910,3547,2024-04-01,2024-04-05,119378.18806029414,116632.63582015,4
25029,1910,3547,2024-05-01,2024-05-02,119378.18806029414,116847.3250235708,1
25030,1910,3547,2024-06-01,2024-06-11,119378.18806029414,121578.59764093305,10
25031,1910,3547,2024-07-01,2024-07-04,119378.18806029414,121201.14174729338,3
25032,1910,3547,2024-08-01,2024-08-13,119378.18806029414,119663.57337677099,12
25033,1911,3549,2024-08-01,2024-08-21,334112.6639447633,319016.59877019905,20
25034,1911,3549,2024-09-01,2024-09-15,334112.6639447633,328789.8769657987,14
25035,1911,3549,2024-10-01,2024-10-02,334112.6639447633,335596.4229758011,1
25036,1911,3550,2024-08-01,2024-08-22,25830.365087155675,25362.602824117013,21
25037,1911,3550,2024-09-01,2024-09-06,25830.365087155675,24712.69653580156,5
25038,1911,3550,2024-10-01,2024-10-12,25830.365087155675,25474.162395068168,11
25039,1911,3550,2024-11-01,2024-11-18,25830.365087155675,25866.81120858079,17
25040,1911,3550,2024-12-01,2024-12-11,25830.365087155675,25064.68059782663,10
25041,1911,3550,2025-01-01,2025-01-13,25830.365087155675,24756.199278207543,12
25042,1911,3550,2025-02-01,2025-02-25,25830.365087155675,25107.292194550537,24
25043,1911,3550,2025-03-01,2025-03-15,25830.365087155675,25519.684864982275,14
25044,1911,3550,2025-04-01,2025-04-07,25830.365087155675,25311.648400172093,6
25045,1911,3550,2025-05-01,2025-05-13,25830.365087155675,25582.093240837105,12
25046,1911,3550,2025-06-01,2025-06-13,25830.365087155675,24097.25667731513,12
25047,1911,3550,2025-07-01,2025-07-06,25830.365087155675,24623.089145283335,5
25048,1911,3551,2024-11-01,2024-11-25,283282.9146441144,267277.94791370956,24
25049,1911,3551,2024-12-01,2024-12-05,283282.9146441144,270530.52887961816,4
25050,1911,3551,2025-01-01,2025-01-15,283282.9146441144,272353.608998919,14
25051,1911,3548,2025-01-01,2025-01-02,41549.95995694976,40810.88305565308,1
25052,1911,3548,2025-02-01,2025-02-01,41549.95995694976,42102.73465516956,0
25053,1911,3548,2025-03-01,2025-03-25,41549.95995694976,42089.39119569313,24
25054,1911,3548,2025-04-01,2025-04-18,41549.95995694976,41513.08225869586,17
25055,1911,3548,2025-05-01,2025-05-20,41549.95995694976,39916.64705426303,19
25056,1911,3548,2025-06-01,2025-06-10,41549.95995694976,40806.97580116603,9
25057,1911,3548,2025-07-01,2025-07-22,41549.95995694976,40538.578420493664,21
25058,1911,3548,2025-08-01,2025-08-18,41549.95995694976,40335.36054469968,17
25059,1911,3548,2025-09-01,2025-09-10,41549.95995694976,39625.55213331069,9
25060,1911,3548,2025-10-01,2025-10-17,41549.95995694976,40235.94522873668,16
25061,1911,3548,2025-11-01,2025-11-03,41549.95995694976,40173.15147215476,2
25062,1911,3548,2025-12-01,2025-12-15,41549.95995694976,40959.08030025677,14
25063,1912,3552,2024-08-01,2024-08-21,81691.77621299798,81749.67480149117,20
25064,1912,3552,2024-09-01,2024-09-10,81691.77621299798,81116.74991618936,9
25065,1912,3552,2024-10-01,2024-10-07,81691.77621299798,78330.12951190415,6
25066,1912,3552,2024-11-01,2024-11-05,81691.77621299798,78864.14237402804,4
25067,1912,3552,2024-12-01,2024-12-09,81691.77621299798,82352.55431176338,8
25068,1912,3552,2025-01-01,2025-01-08,81691.77621299798,79462.26992094003,7
25069,1912,3552,2025-02-01,2025-02-13,81691.77621299798,78305.20791140066,12
25070,1912,3552,2025-03-01,2025-03-13,81691.77621299798,80728.27025894732,12
25071,1912,3552,2025-04-01,2025-04-24,81691.77621299798,81533.5181020074,23
25072,1912,3552,2025-05-01,2025-05-15,81691.77621299798,79649.8504894445,14
25073,1912,3552,2025-06-01,2025-06-11,81691.77621299798,80422.91783141662,10
25074,1912,3552,2025-07-01,2025-07-12,81691.77621299798,79812.3715352297,11
25075,1913,3553,2024-03-01,2024-03-09,20980.019230396952,21073.722009651476,8
25076,1913,3553,2024-04-01,2024-04-01,20980.019230396952,21448.61346226965,0
25077,1913,3553,2024-05-01,2024-05-05,20980.019230396952,20531.85777461227,4
25078,1913,3553,2024-06-01,2024-06-11,20980.019230396952,20768.333881276347,10
25079,1913,3553,2024-07-01,2024-07-01,20980.019230396952,20921.19443001602,0
25080,1913,3553,2024-08-01,2024-08-10,20980.019230396952,20961.850197561573,9
25081,1914,3554,2024-05-01,2024-05-01,30244.13956193265,29370.45708531018,0
25082,1914,3554,2024-06-01,2024-06-09,30244.13956193265,29542.016828474654,8
25083,1914,3554,2024-07-01,2024-07-07,30244.13956193265,30209.378752380355,6
25084,1914,3554,2024-08-01,2024-08-02,30244.13956193265,29537.40041497565,1
25085,1914,3554,2024-09-01,2024-09-09,30244.13956193265,28906.3663795843,8
25086,1914,3554,2024-10-01,2024-10-16,30244.13956193265,29930.03600768309,15
25087,1914,3554,2024-11-01,2024-11-09,30244.13956193265,29626.329263914264,8
25088,1914,3554,2024-12-01,2024-12-14,30244.13956193265,29797.767857993575,13
25089,1914,3554,2025-01-01,2025-01-18,30244.13956193265,29094.82171599042,17
25090,1914,3555,2024-06-01,2024-06-09,11111.111111111111,11025.90479342218,8
25091,1914,3555,2024-07-01,2024-07-20,11111.111111111111,10746.725987105183,19
25092,1914,3555,2024-08-01,2024-08-01,11111.111111111111,10915.181445222312,0
25093,1914,3555,2024-09-01,2024-09-01,11111.111111111111,11358.45088971603,0
25094,1914,3555,2024-10-01,2024-10-16,11111.111111111111,11060.234860813756,15
25095,1914,3555,2024-11-01,2024-11-15,11111.111111111111,11185.863108612813,14
25096,1914,3555,2024-12-01,2024-12-04,11111.111111111111,10913.856742180116,3
25097,1914,3555,2025-01-01,2025-01-11,11111.111111111111,10889.987037697569,10
25098,1914,3555,2025-02-01,2025-02-01,11111.111111111111,10885.772799145081,0
25099,1915,3556,2025-01-01,2025-01-21,276287.01851817773,263724.53551069566,20
25100,1915,3556,2025-02-01,2025-02-13,276287.01851817773,268767.2324501059,12
25101,1915,3556,2025-03-01,2025-03-03,276287.01851817773,270851.25473922293,2
25102,1916,3559,2024-06-01,2024-06-02,280760.5886896104,274779.1826789464,1
25103,1916,3559,2024-07-01,2024-07-13,280760.5886896104,280928.7070478725,12
25104,1916,3559,2024-08-01,2024-08-12,280760.5886896104,284837.86919285834,11
25105,1916,3557,2024-08-01,2024-08-01,197692.26497560003,198218.42599325726,0
25106,1916,3557,2024-09-01,2024-09-14,197692.26497560003,192826.9639077794,13
25107,1916,3557,2024-10-01,2024-10-18,197692.26497560003,192631.6383576929,17
25108,1916,3558,2024-08-01,2024-08-01,35652.861189634736,34887.175419833846,0
25109,1916,3558,2024-09-01,2024-09-01,35652.861189634736,34998.16833285127,0
25110,1916,3558,2024-10-01,2024-10-01,35652.861189634736,35166.52526044001,0
25111,1916,3558,2024-11-01,2024-11-13,35652.861189634736,34803.58083834839,12
25112,1916,3558,2024-12-01,2024-12-07,35652.861189634736,35268.62921575001,6
25113,1916,3558,2025-01-01,2025-01-09,35652.861189634736,35872.11103385419,8
25114,1916,3558,2025-02-01,2025-02-04,35652.861189634736,35438.559897660416,3
25115,1916,3558,2025-03-01,2025-03-11,35652.861189634736,34301.60186611678,10
25116,1916,3558,2025-04-01,2025-04-10,35652.861189634736,35104.79461724852,9
25117,1917,3560,2024-11-01,2024-11-29,50435.077852175724,49988.049691016924,28
25118,1917,3560,2024-12-01,2024-12-09,50435.077852175724,49496.54063806459,8
25119,1917,3560,2025-01-01,2025-01-21,50435.077852175724,49126.26995925735,20
25120,1917,3560,2025-02-01,2025-02-06,50435.077852175724,48295.426748938604,5
25121,1917,3560,2025-03-01,2025-03-19,50435.077852175724,49399.35179682525,18
25122,1917,3560,2025-04-01,2025-04-12,50435.077852175724,50011.32828446736,11
25123,1917,3560,2025-05-01,2025-05-27,50435.077852175724,50136.79092699027,26
25124,1917,3560,2025-06-01,2025-06-27,50435.077852175724,49003.930436554925,26
25125,1917,3560,2025-07-01,2025-07-04,50435.077852175724,48772.00123690168,3
25126,1917,3560,2025-08-01,2025-08-14,50435.077852175724,48539.49655262488,13
25127,1917,3560,2025-09-01,2025-09-12,50435.077852175724,48141.771063166605,11
25128,1917,3560,2025-10-01,2025-10-20,50435.077852175724,50247.76107937135,19
25129,1918,3561,2024-07-01,2024-07-08,62030.45325969031,61467.98122390037,7
25130,1918,3561,2024-08-01,2024-08-06,62030.45325969031,62894.18627615144,5
25131,1918,3561,2024-09-01,2024-09-17,62030.45325969031,61403.798742747975,16
25132,1918,3561,2024-10-01,2024-10-16,62030.45325969031,61778.034249837554,15
25133,1918,3561,2024-11-01,2024-11-01,62030.45325969031,61483.78642213881,0
25134,1918,3561,2024-12-01,2024-12-20,62030.45325969031,62299.162196278325,19
25135,1919,3563,2024-03-01,2024-03-18,69164.62974883488,68339.46472968197,17
25136,1919,3563,2024-04-01,2024-04-13,69164.62974883488,69605.88759929748,12
25137,1919,3563,2024-05-01,2024-05-03,69164.62974883488,68090.62714429974,2
25138,1919,3563,2024-06-01,2024-06-01,69164.62974883488,67159.32891830624,0
25139,1919,3563,2024-07-01,2024-07-01,69164.62974883488,68680.86785390934,0
25140,1919,3563,2024-08-01,2024-08-15,69164.62974883488,69720.37257794023,14
25141,1919,3563,2024-09-01,2024-09-07,69164.62974883488,66921.19751546167,6
25142,1919,3563,2024-10-01,2024-10-08,69164.62974883488,67158.1164966978,7
25143,1919,3563,2024-11-01,2024-11-12,69164.62974883488,69800.46552564041,11
25144,1919,3562,2024-05-01,2024-05-12,125208.07358144106,126570.85043557263,11
25145,1919,3562,2024-06-01,2024-06-06,125208.07358144106,124393.92937779283,5
25146,1919,3562,2024-07-01,2024-07-01,125208.07358144106,123999.1909108964,0
25147,1920,3564,2024-05-01,2024-05-04,192759.70604911633,186468.24789956256,3
25148,1920,3564,2024-06-01,2024-06-01,192759.70604911633,191419.10681473286,0
25149,1920,3564,2024-07-01,2024-07-14,192759.70604911633,191943.97291124263,13
25150,1921,3566,2024-04-01,2024-04-23,33673.13165289228,32755.063423503412,22
25151,1921,3566,2024-05-01,2024-05-20,33673.13165289228,33013.0876467116,19
25152,1921,3566,2024-06-01,2024-06-15,33673.13165289228,32343.731968885648,14
25153,1921,3566,2024-07-01,2024-07-17,33673.13165289228,33372.710048776775,16
25154,1921,3566,2024-08-01,2024-08-14,33673.13165289228,33004.34133889329,13
25155,1921,3566,2024-09-01,2024-09-08,33673.13165289228,32404.551827386047,7
25156,1921,3566,2024-10-01,2024-10-18,33673.13165289228,31838.26179069309,17
25157,1921,3566,2024-11-01,2024-11-14,33673.13165289228,32608.00064808497,13
25158,1921,3566,2024-12-01,2024-12-16,33673.13165289228,31866.393800889477,15
25159,1921,3566,2025-01-01,2025-01-26,33673.13165289228,32343.201368208713,25
25160,1921,3566,2025-02-01,2025-02-22,33673.13165289228,32906.06447185643,21
25161,1921,3566,2025-03-01,2025-04-01,33673.13165289228,31199.21467793644,31
25162,1921,3565,2024-10-01,2024-10-06,159325.29303815926,159598.27740964643,5
25163,1921,3565,2024-11-01,2024-11-20,159325.29303815926,155409.0657185473,19
25164,1921,3565,2024-12-01,2024-12-14,159325.29303815926,152233.8965721042,13
25165,1922,3568,2024-02-01,2024-02-19,121665.40344924212,121251.07154444863,18
25166,1922,3568,2024-03-01,2024-03-08,121665.40344924212,117791.31147299876,7
25167,1922,3568,2024-04-01,2024-04-19,121665.40344924212,119404.1132887609,18
25168,1922,3568,2024-05-01,2024-05-18,121665.40344924212,115774.58007805089,17
25169,1922,3568,2024-06-01,2024-06-07,121665.40344924212,118812.68790568694,6
25170,1922,3568,2024-07-01,2024-07-03,121665.40344924212,116572.25660618352,2
25171,1922,3569,2024-07-01,2024-07-09,52109.32502834522,50799.703309884884,8
25172,1922,3569,2024-08-01,2024-08-14,52109.32502834522,50004.42179863571,13
25173,1922,3569,2024-09-01,2024-09-09,52109.32502834522,51619.33714393557,8
25174,1922,3569,2024-10-01,2024-10-18,52109.32502834522,50813.80658076799,17
25175,1922,3569,2024-11-01,2024-11-15,52109.32502834522,49911.20740118084,14
25176,1922,3569,2024-12-01,2024-12-10,52109.32502834522,48743.986482502856,9
25177,1922,3569,2025-01-01,2025-01-10,52109.32502834522,50136.13156553853,9
25178,1922,3569,2025-02-01,2025-02-19,52109.32502834522,50149.05419306368,18
25179,1922,3569,2025-03-01,2025-03-21,52109.32502834522,50417.470874875864,20
25180,1922,3567,2025-01-01,2025-01-15,179226.97603309192,175987.51900398592,14
25181,1922,3567,2025-02-01,2025-02-25,179226.97603309192,171452.72540239018,24
25182,1922,3567,2025-03-01,2025-03-29,179226.97603309192,171802.86266666724,28
25183,1923,3573,2024-03-01,2024-03-03,98631.60199716856,99901.58806353575,2
25184,1923,3573,2024-04-01,2024-04-01,98631.60199716856,98732.48936280672,0
25185,1923,3573,2024-05-01,2024-05-01,98631.60199716856,98874.96196761397,0
25186,1923,3573,2024-06-01,2024-06-06,98631.60199716856,97116.85834379804,5
25187,1923,3573,2024-07-01,2024-07-02,98631.60199716856,97572.37542457091,1
25188,1923,3573,2024-08-01,2024-08-05,98631.60199716856,95465.15875513566,4
25189,1923,3572,2024-04-01,2024-04-14,149618.28304777746,147257.2690378403,13
25190,1923,3572,2024-05-01,2024-05-01,149618.28304777746,148265.32516701,0
25191,1923,3572,2024-06-01,2024-06-11,149618.28304777746,149620.05759403278,10
25192,1923,3572,2024-07-01,2024-07-10,149618.28304777746,150874.19564115378,9
25193,1923,3572,2024-08-01,2024-08-08,149618.28304777746,147631.08194036648,7
25194,1923,3572,2024-09-01,2024-09-14,149618.28304777746,146570.8388489783,13
25195,1923,3571,2024-04-01,2024-04-01,68607.80367427455,69806.24548380081,0
25196,1923,3571,2024-05-01,2024-05-24,68607.80367427455,67759.42757954735,23
25197,1923,3571,2024-06-01,2024-06-14,68607.80367427455,68659.47088290277,13
25198,1923,3571,2024-07-01,2024-07-09,68607.80367427455,69190.41826189739,8
25199,1923,3571,2024-08-01,2024-08-01,68607.80367427455,67749.31905063396,0
25200,1923,3571,2024-09-01,2024-09-01,68607.80367427455,66899.07403773104,0
25201,1923,3571,2024-10-01,2024-10-01,68607.80367427455,66048.20794104993,0
25202,1923,3571,2024-11-01,2024-11-03,68607.80367427455,68315.05486674723,2
25203,1923,3571,2024-12-01,2024-12-02,68607.80367427455,67378.57732852524,1
25204,1923,3570,2025-01-01,2025-01-09,16666.666666666668,16353.198633118638,8
25205,1923,3570,2025-02-01,2025-02-01,16666.666666666668,16737.409742162923,0
25206,1923,3570,2025-03-01,2025-03-01,16666.666666666668,16186.371662077208,0
25207,1923,3570,2025-04-01,2025-04-13,16666.666666666668,16083.38075503182,12
25208,1923,3570,2025-05-01,2025-05-17,16666.666666666668,16247.828231466661,16
25209,1923,3570,2025-06-01,2025-06-08,16666.666666666668,16255.682817105808,7
25210,1924,3574,2024-08-01,2024-08-04,61456.47865162429,59819.119964516394,3
25211,1924,3574,2024-09-01,2024-09-01,61456.47865162429,60226.350766089556,0
25212,1924,3574,2024-10-01,2024-10-12,61456.47865162429,61346.51691992023,11
25213,1925,3575,2024-02-01,2024-02-08,255008.9442686889,247608.11526409248,7
25214,1925,3575,2024-03-01,2024-03-14,255008.9442686889,248262.46178846157,13
25215,1925,3575,2024-04-01,2024-04-11,255008.9442686889,246876.71420119086,10
